observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
re_l_he_1_2023-09-07_0001,re_l_he_1,re_l_he_1_2023-09-07_0001.JPG,re_l_he_1_time_lapse_57,2023-09-06T23:00:00Z,2023-09-06T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999959349632263,,
re_l_he_1_2023-09-07_0002,re_l_he_1,re_l_he_1_2023-09-07_0002.JPG,re_l_he_1_time_lapse_58,2023-09-07T11:00:00Z,2023-09-07T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999986171722412,,
re_l_he_1_2023-09-08_0001,re_l_he_1,re_l_he_1_2023-09-08_0001.JPG,re_l_he_1_time_lapse_59,2023-09-07T23:00:00Z,2023-09-07T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999976754188538,,
re_l_he_1_2023-09-08_0002,re_l_he_1,re_l_he_1_2023-09-08_0002.JPG,re_l_he_1_time_lapse_60,2023-09-08T11:00:00Z,2023-09-08T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99988210201263406,,
re_l_he_1_2023-09-09_0001,re_l_he_1,re_l_he_1_2023-09-09_0001.JPG,re_l_he_1_time_lapse_61,2023-09-08T23:00:00Z,2023-09-08T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999980330467224,,
re_l_he_1_2023-09-09_0002,re_l_he_1,re_l_he_1_2023-09-09_0002.JPG,re_l_he_1_time_lapse_62,2023-09-09T11:00:00Z,2023-09-09T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999836564064026,,
re_l_he_1_2023-09-09_0003,re_l_he_1,re_l_he_1_2023-09-09_0003.JPG,re_l_he_1_motion_sensor_20,2023-09-09T21:27:08Z,2023-09-09T21:27:08Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.998791515827179,,
re_l_he_1_2023-09-09_0004,re_l_he_1,re_l_he_1_2023-09-09_0004.JPG,re_l_he_1_motion_sensor_20,2023-09-09T21:27:08Z,2023-09-09T21:27:08Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.998880565166473,,
re_l_he_1_2023-09-10_0001,re_l_he_1,re_l_he_1_2023-09-10_0001.JPG,re_l_he_1_time_lapse_63,2023-09-09T23:00:00Z,2023-09-09T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999994277954102,,
re_l_he_1_2023-09-10_0002,re_l_he_1,re_l_he_1_2023-09-10_0002.JPG,re_l_he_1_time_lapse_64,2023-09-10T11:00:00Z,2023-09-10T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999995827674866,,
re_l_he_1_2023-09-10_0003,re_l_he_1,re_l_he_1_2023-09-10_0003.JPG,re_l_he_1_motion_sensor_21,2023-09-10T18:37:58Z,2023-09-10T18:37:58Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.998900055885315,,
re_l_he_1_2023-09-10_0004,re_l_he_1,re_l_he_1_2023-09-10_0004.JPG,re_l_he_1_motion_sensor_21,2023-09-10T18:37:58Z,2023-09-10T18:37:58Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999906301498413,,
re_l_he_1_2023-09-11_0001,re_l_he_1,re_l_he_1_2023-09-11_0001.JPG,re_l_he_1_time_lapse_65,2023-09-10T23:00:00Z,2023-09-10T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999996066093445,,
re_l_he_1_2023-09-11_0002,re_l_he_1,re_l_he_1_2023-09-11_0002.JPG,re_l_he_1_time_lapse_66,2023-09-11T11:00:00Z,2023-09-11T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999991416931152,,
re_l_he_1_2023-09-12_0001,re_l_he_1,re_l_he_1_2023-09-12_0001.JPG,re_l_he_1_time_lapse_67,2023-09-11T23:00:00Z,2023-09-11T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999992251396179,,
re_l_he_1_2023-09-12_0002,re_l_he_1,re_l_he_1_2023-09-12_0002.JPG,re_l_he_1_time_lapse_68,2023-09-12T11:00:00Z,2023-09-12T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999996662139893,,
re_l_he_1_2023-09-13_0001,re_l_he_1,re_l_he_1_2023-09-13_0001.JPG,re_l_he_1_time_lapse_69,2023-09-12T23:00:00Z,2023-09-12T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999996185302734,,
re_l_he_1_2023-09-13_0002,re_l_he_1,re_l_he_1_2023-09-13_0002.JPG,re_l_he_1_time_lapse_70,2023-09-13T11:00:00Z,2023-09-13T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999994874000549,,
re_l_he_1_2023-09-13_0003,re_l_he_1,re_l_he_1_2023-09-13_0003.JPG,re_l_he_1_motion_sensor_22,2023-09-13T18:35:37Z,2023-09-13T18:35:38Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99977833032608,,
re_l_he_1_2023-09-13_0004,re_l_he_1,re_l_he_1_2023-09-13_0004.JPG,re_l_he_1_motion_sensor_22,2023-09-13T18:35:37Z,2023-09-13T18:35:38Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999993681907654,,
re_l_he_1_2023-09-13_0005,re_l_he_1,re_l_he_1_2023-09-13_0005.JPG,re_l_he_1_motion_sensor_23,2023-09-13T18:38:50Z,2023-09-13T18:38:50Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.998902320861816,,
re_l_he_1_2023-09-13_0006,re_l_he_1,re_l_he_1_2023-09-13_0006.JPG,re_l_he_1_motion_sensor_23,2023-09-13T18:38:50Z,2023-09-13T18:38:50Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999065935611725,,
re_l_he_1_2023-09-14_0001,re_l_he_1,re_l_he_1_2023-09-14_0001.JPG,re_l_he_1_time_lapse_71,2023-09-13T23:00:00Z,2023-09-13T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999990940093994,,
re_l_he_1_2023-09-14_0002,re_l_he_1,re_l_he_1_2023-09-14_0002.JPG,re_l_he_1_motion_sensor_24,2023-09-14T03:14:57Z,2023-09-14T03:14:58Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.998337626457214,,
re_l_he_1_2023-09-14_0003,re_l_he_1,re_l_he_1_2023-09-14_0003.JPG,re_l_he_1_motion_sensor_24,2023-09-14T03:14:57Z,2023-09-14T03:14:58Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99998414516449,,
re_l_he_1_2023-09-14_0004,re_l_he_1,re_l_he_1_2023-09-14_0004.JPG,re_l_he_1_time_lapse_72,2023-09-14T11:00:00Z,2023-09-14T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999994039535522,,
re_l_he_1_2023-09-15_0001,re_l_he_1,re_l_he_1_2023-09-15_0001.JPG,re_l_he_1_time_lapse_73,2023-09-14T23:00:00Z,2023-09-14T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999990463256836,,
re_l_he_1_2023-09-15_0002,re_l_he_1,re_l_he_1_2023-09-15_0002.JPG,re_l_he_1_time_lapse_74,2023-09-15T11:00:00Z,2023-09-15T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99999213218689,,
re_l_he_1_2023-09-15_0003,re_l_he_1,re_l_he_1_2023-09-15_0003.JPG,re_l_he_1_motion_sensor_25,2023-09-15T18:36:48Z,2023-09-15T18:36:49Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.971137702465057,,
re_l_he_1_2023-09-15_0004,re_l_he_1,re_l_he_1_2023-09-15_0004.JPG,re_l_he_1_motion_sensor_25,2023-09-15T18:36:48Z,2023-09-15T18:36:49Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999992728233337,,
re_l_he_1_2023-09-16_0001,re_l_he_1,re_l_he_1_2023-09-16_0001.JPG,re_l_he_1_time_lapse_75,2023-09-15T23:00:00Z,2023-09-15T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999989628791809,,
re_l_he_1_2023-09-16_0002,re_l_he_1,re_l_he_1_2023-09-16_0002.JPG,re_l_he_1_time_lapse_76,2023-09-16T11:00:00Z,2023-09-16T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999990344047546,,
re_l_he_1_2023-09-16_0003,re_l_he_1,re_l_he_1_2023-09-16_0003.JPG,re_l_he_1_motion_sensor_26,2023-09-16T15:20:25Z,2023-09-16T15:20:26Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999958038330078,,
re_l_he_1_2023-09-16_0004,re_l_he_1,re_l_he_1_2023-09-16_0004.JPG,re_l_he_1_motion_sensor_26,2023-09-16T15:20:25Z,2023-09-16T15:20:26Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999917984008789,,
re_l_he_1_2023-09-16_0005,re_l_he_1,re_l_he_1_2023-09-16_0005.JPG,re_l_he_1_motion_sensor_27,2023-09-16T15:29:59Z,2023-09-16T15:30:00Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.997891128063202,,
re_l_he_1_2023-09-16_0006,re_l_he_1,re_l_he_1_2023-09-16_0006.JPG,re_l_he_1_motion_sensor_27,2023-09-16T15:29:59Z,2023-09-16T15:30:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999131739139557,,
re_l_he_1_2023-09-17_0001,re_l_he_1,re_l_he_1_2023-09-17_0001.JPG,re_l_he_1_time_lapse_77,2023-09-16T23:00:00Z,2023-09-16T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999992847442627,,
re_l_he_1_2023-09-17_0002,re_l_he_1,re_l_he_1_2023-09-17_0002.JPG,re_l_he_1_time_lapse_78,2023-09-17T11:00:00Z,2023-09-17T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999994277954102,,
re_l_he_1_2023-09-18_0001,re_l_he_1,re_l_he_1_2023-09-18_0001.JPG,re_l_he_1_time_lapse_79,2023-09-17T23:00:00Z,2023-09-17T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999991774559021,,
re_l_he_1_2023-09-18_0002,re_l_he_1,re_l_he_1_2023-09-18_0002.JPG,re_l_he_1_time_lapse_80,2023-09-18T11:00:00Z,2023-09-18T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999993562698364,,
re_l_he_1_2023-09-19_0001,re_l_he_1,re_l_he_1_2023-09-19_0001.JPG,re_l_he_1_time_lapse_81,2023-09-18T23:00:00Z,2023-09-18T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999994277954102,,
re_l_he_1_2023-09-19_0002,re_l_he_1,re_l_he_1_2023-09-19_0002.JPG,re_l_he_1_motion_sensor_28,2023-09-19T01:31:52Z,2023-09-19T01:31:52Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.997271120548248,,
re_l_he_1_2023-09-19_0003,re_l_he_1,re_l_he_1_2023-09-19_0003.JPG,re_l_he_1_motion_sensor_28,2023-09-19T01:31:52Z,2023-09-19T01:31:52Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99916934967041,,
re_l_he_1_2023-09-19_0004,re_l_he_1,re_l_he_1_2023-09-19_0004.JPG,re_l_he_1_time_lapse_82,2023-09-19T11:00:00Z,2023-09-19T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999991655349731,,
re_l_he_1_2023-09-19_0005,re_l_he_1,re_l_he_1_2023-09-19_0005.JPG,re_l_he_1_motion_sensor_29,2023-09-19T14:33:34Z,2023-09-19T14:33:34Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.997887432575226,,
re_l_he_1_2023-09-19_0006,re_l_he_1,re_l_he_1_2023-09-19_0006.JPG,re_l_he_1_motion_sensor_29,2023-09-19T14:33:34Z,2023-09-19T14:33:34Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.997674882411957,,
re_l_he_1_2023-09-19_0007,re_l_he_1,re_l_he_1_2023-09-19_0007.JPG,re_l_he_1_motion_sensor_30,2023-09-19T14:44:01Z,2023-09-19T14:44:02Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.997860133647919,,
re_l_he_1_2023-09-19_0008,re_l_he_1,re_l_he_1_2023-09-19_0008.JPG,re_l_he_1_motion_sensor_30,2023-09-19T14:44:01Z,2023-09-19T14:44:02Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999969005584717,,
re_l_he_1_2023-09-19_0009,re_l_he_1,re_l_he_1_2023-09-19_0009.JPG,re_l_he_1_motion_sensor_31,2023-09-19T19:05:54Z,2023-09-19T19:05:54Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99882847070694,,
re_l_he_1_2023-09-19_0010,re_l_he_1,re_l_he_1_2023-09-19_0010.JPG,re_l_he_1_motion_sensor_31,2023-09-19T19:05:54Z,2023-09-19T19:05:54Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.937044382095337,,
re_l_he_1_2023-09-20_0001,re_l_he_1,re_l_he_1_2023-09-20_0001.JPG,re_l_he_1_time_lapse_83,2023-09-19T23:00:00Z,2023-09-19T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999996066093445,,
re_l_he_1_2023-09-20_0002,re_l_he_1,re_l_he_1_2023-09-20_0002.JPG,re_l_he_1_time_lapse_84,2023-09-20T11:00:00Z,2023-09-20T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999994158744812,,
re_l_he_1_2023-09-20_0003,re_l_he_1,re_l_he_1_2023-09-20_0003.JPG,re_l_he_1_motion_sensor_32,2023-09-20T11:29:30Z,2023-09-20T11:29:31Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999477326869965,,
re_l_he_1_2023-09-20_0004,re_l_he_1,re_l_he_1_2023-09-20_0004.JPG,re_l_he_1_motion_sensor_32,2023-09-20T11:29:30Z,2023-09-20T11:29:31Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999112546443939,,
re_l_he_1_2023-09-20_0005,re_l_he_1,re_l_he_1_2023-09-20_0005.JPG,re_l_he_1_motion_sensor_33,2023-09-20T11:31:50Z,2023-09-20T11:31:51Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99435943365097,,
re_l_he_1_2023-09-20_0006,re_l_he_1,re_l_he_1_2023-09-20_0006.JPG,re_l_he_1_motion_sensor_33,2023-09-20T11:31:50Z,2023-09-20T11:31:51Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999884963035583,,
re_l_he_1_2023-09-20_0007,re_l_he_1,re_l_he_1_2023-09-20_0007.JPG,re_l_he_1_motion_sensor_34,2023-09-20T11:33:19Z,2023-09-20T11:33:19Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999642610549927,,
re_l_he_1_2023-09-20_0008,re_l_he_1,re_l_he_1_2023-09-20_0008.JPG,re_l_he_1_motion_sensor_34,2023-09-20T11:33:19Z,2023-09-20T11:33:19Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99903416633606,,
re_l_he_1_2023-09-20_0009,re_l_he_1,re_l_he_1_2023-09-20_0009.JPG,re_l_he_1_motion_sensor_35,2023-09-20T11:36:39Z,2023-09-20T11:36:39Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999740064144135,,
re_l_he_1_2023-09-20_0010,re_l_he_1,re_l_he_1_2023-09-20_0010.JPG,re_l_he_1_motion_sensor_35,2023-09-20T11:36:39Z,2023-09-20T11:36:39Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.998734772205353,,
re_l_he_1_2023-09-20_0011,re_l_he_1,re_l_he_1_2023-09-20_0011.JPG,re_l_he_1_motion_sensor_36,2023-09-20T17:29:03Z,2023-09-20T17:29:04Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999980807304382,,
re_l_he_1_2023-09-20_0012,re_l_he_1,re_l_he_1_2023-09-20_0012.JPG,re_l_he_1_motion_sensor_36,2023-09-20T17:29:03Z,2023-09-20T17:29:04Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999957680702209,,
re_l_he_1_2023-09-20_0013,re_l_he_1,re_l_he_1_2023-09-20_0013.JPG,re_l_he_1_motion_sensor_37,2023-09-20T17:30:25Z,2023-09-20T17:30:26Z,media,animal,,Cricetidae,,,,,,,,,,,,,human,hb,,,confidence_below_09,
re_l_he_1_2023-09-20_0014,re_l_he_1,re_l_he_1_2023-09-20_0014.JPG,re_l_he_1_motion_sensor_37,2023-09-20T17:30:25Z,2023-09-20T17:30:26Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999005258083344,,
re_l_he_1_2023-09-20_0015,re_l_he_1,re_l_he_1_2023-09-20_0015.JPG,re_l_he_1_motion_sensor_38,2023-09-20T18:31:07Z,2023-09-20T18:31:08Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999388933181763,,
re_l_he_1_2023-09-20_0016,re_l_he_1,re_l_he_1_2023-09-20_0016.JPG,re_l_he_1_motion_sensor_38,2023-09-20T18:31:07Z,2023-09-20T18:31:08Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999316573143005,,
re_l_he_1_2023-09-20_0017,re_l_he_1,re_l_he_1_2023-09-20_0017.JPG,re_l_he_1_motion_sensor_39,2023-09-20T18:32:59Z,2023-09-20T18:33:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999437272548676,,
re_l_he_1_2023-09-20_0018,re_l_he_1,re_l_he_1_2023-09-20_0018.JPG,re_l_he_1_motion_sensor_39,2023-09-20T18:32:59Z,2023-09-20T18:33:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999400854110718,,
re_l_he_1_2023-09-20_0019,re_l_he_1,re_l_he_1_2023-09-20_0019.JPG,re_l_he_1_motion_sensor_40,2023-09-20T18:41:05Z,2023-09-20T18:41:06Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999388813972473,,
re_l_he_1_2023-09-20_0020,re_l_he_1,re_l_he_1_2023-09-20_0020.JPG,re_l_he_1_motion_sensor_40,2023-09-20T18:41:05Z,2023-09-20T18:41:06Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999427735805511,,
re_l_he_1_2023-09-21_0001,re_l_he_1,re_l_he_1_2023-09-21_0001.JPG,re_l_he_1_time_lapse_85,2023-09-20T23:00:00Z,2023-09-20T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999995112419128,,
re_l_he_1_2023-09-21_0002,re_l_he_1,re_l_he_1_2023-09-21_0002.JPG,re_l_he_1_motion_sensor_41,2023-09-20T23:57:52Z,2023-09-20T23:57:53Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999106585979462,,
re_l_he_1_2023-09-21_0003,re_l_he_1,re_l_he_1_2023-09-21_0003.JPG,re_l_he_1_motion_sensor_41,2023-09-20T23:57:52Z,2023-09-20T23:57:53Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.997725903987885,,
re_l_he_1_2023-09-21_0004,re_l_he_1,re_l_he_1_2023-09-21_0004.JPG,re_l_he_1_motion_sensor_42,2023-09-20T23:59:07Z,2023-09-20T23:59:08Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999939680099487,,
re_l_he_1_2023-09-21_0005,re_l_he_1,re_l_he_1_2023-09-21_0005.JPG,re_l_he_1_motion_sensor_42,2023-09-20T23:59:07Z,2023-09-20T23:59:08Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99968945980072,,
re_l_he_1_2023-09-21_0006,re_l_he_1,re_l_he_1_2023-09-21_0006.JPG,re_l_he_1_time_lapse_86,2023-09-21T11:00:00Z,2023-09-21T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999995470046997,,
re_l_he_1_2023-09-21_0007,re_l_he_1,re_l_he_1_2023-09-21_0007.JPG,re_l_he_1_motion_sensor_43,2023-09-21T17:59:46Z,2023-09-21T17:59:47Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.997694313526154,,
re_l_he_1_2023-09-21_0008,re_l_he_1,re_l_he_1_2023-09-21_0008.JPG,re_l_he_1_motion_sensor_43,2023-09-21T17:59:46Z,2023-09-21T17:59:47Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.997816324234009,,
re_l_he_1_2023-09-21_0009,re_l_he_1,re_l_he_1_2023-09-21_0009.JPG,re_l_he_1_motion_sensor_44,2023-09-21T18:01:01Z,2023-09-21T18:01:02Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.997295200824738,,
re_l_he_1_2023-09-21_0010,re_l_he_1,re_l_he_1_2023-09-21_0010.JPG,re_l_he_1_motion_sensor_44,2023-09-21T18:01:01Z,2023-09-21T18:01:02Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999648451805115,,
re_l_he_1_2023-09-21_0011,re_l_he_1,re_l_he_1_2023-09-21_0011.JPG,re_l_he_1_motion_sensor_45,2023-09-21T20:38:05Z,2023-09-21T20:38:06Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.988860666751862,,
re_l_he_1_2023-09-21_0012,re_l_he_1,re_l_he_1_2023-09-21_0012.JPG,re_l_he_1_motion_sensor_45,2023-09-21T20:38:05Z,2023-09-21T20:38:06Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.991058528423309,,
re_l_he_1_2023-09-21_0013,re_l_he_1,re_l_he_1_2023-09-21_0013.JPG,re_l_he_1_motion_sensor_46,2023-09-21T20:39:36Z,2023-09-21T20:39:36Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.91005927324295,,
re_l_he_1_2023-09-21_0014,re_l_he_1,re_l_he_1_2023-09-21_0014.JPG,re_l_he_1_motion_sensor_46,2023-09-21T20:39:36Z,2023-09-21T20:39:36Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999786198139191,,
re_l_he_1_2023-09-22_0001,re_l_he_1,re_l_he_1_2023-09-22_0001.JPG,re_l_he_1_time_lapse_87,2023-09-21T23:00:00Z,2023-09-21T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.998822033405304,,
re_l_he_1_2023-09-22_0002,re_l_he_1,re_l_he_1_2023-09-22_0002.JPG,re_l_he_1_motion_sensor_47,2023-09-22T03:05:40Z,2023-09-22T03:05:40Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.994994342327118,,
re_l_he_1_2023-09-22_0003,re_l_he_1,re_l_he_1_2023-09-22_0003.JPG,re_l_he_1_motion_sensor_47,2023-09-22T03:05:40Z,2023-09-22T03:05:40Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999586522579193,,
re_l_he_1_2023-09-22_0004,re_l_he_1,re_l_he_1_2023-09-22_0004.JPG,re_l_he_1_motion_sensor_48,2023-09-22T03:07:03Z,2023-09-22T03:07:04Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.998422026634216,,
re_l_he_1_2023-09-22_0005,re_l_he_1,re_l_he_1_2023-09-22_0005.JPG,re_l_he_1_motion_sensor_48,2023-09-22T03:07:03Z,2023-09-22T03:07:04Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.998771965503693,,
re_l_he_1_2023-09-22_0006,re_l_he_1,re_l_he_1_2023-09-22_0006.JPG,re_l_he_1_motion_sensor_49,2023-09-22T03:39:03Z,2023-09-22T03:39:03Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996591567993164,,
re_l_he_1_2023-09-22_0007,re_l_he_1,re_l_he_1_2023-09-22_0007.JPG,re_l_he_1_motion_sensor_49,2023-09-22T03:39:03Z,2023-09-22T03:39:03Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.995695352554321,,
re_l_he_1_2023-09-22_0008,re_l_he_1,re_l_he_1_2023-09-22_0008.JPG,re_l_he_1_motion_sensor_50,2023-09-22T03:41:41Z,2023-09-22T03:41:42Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.997810304164886,,
re_l_he_1_2023-09-22_0009,re_l_he_1,re_l_he_1_2023-09-22_0009.JPG,re_l_he_1_motion_sensor_50,2023-09-22T03:41:41Z,2023-09-22T03:41:42Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999337136745453,,
re_l_he_1_2023-09-22_0010,re_l_he_1,re_l_he_1_2023-09-22_0010.JPG,re_l_he_1_motion_sensor_51,2023-09-22T09:21:24Z,2023-09-22T09:21:24Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999938607215881,,
