type,license,rightsHolder,datasetID,collectionCode,datasetName,basisOfRecord,dataGeneralizations,occurrenceID,individualCount,sex,lifeStage,behavior,occurrenceStatus,occurrenceRemarks,organismID,eventID,parentEventID,eventDate,habitat,samplingProtocol,samplingEffort,eventRemarks,locationID,locality,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,identifiedBy,dateIdentified,identificationVerificationStatus,identificationRemarks,taxonID,scientificName,kingdom
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-19_0016,,,,,present,,,re_l_he_2_motion_sensor_191,re_l_he_2,2023-11-19T10:03:07Z/2023-11-19T10:03:08Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9987602233887% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-19_0017,,,,,present,,,re_l_he_2_motion_sensor_191,re_l_he_2,2023-11-19T10:03:07Z/2023-11-19T10:03:08Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9984860420227% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-19_0019,,,,,present,,,re_l_he_2_motion_sensor_192,re_l_he_2,2023-11-19T12:36:46Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.6694207191467% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-19_0021,,,,,present,,,re_l_he_2_motion_sensor_193,re_l_he_2,2023-11-19T12:40:39Z/2023-11-19T12:40:40Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9993681907654% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-19_0022,,,,,present,,,re_l_he_2_motion_sensor_193,re_l_he_2,2023-11-19T12:40:39Z/2023-11-19T12:40:40Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9993324279785% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-19_0023,,,,,present,,,re_l_he_2_motion_sensor_194,re_l_he_2,2023-11-19T12:44:09Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9975681304932% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-19_0024,,,,,present,,,re_l_he_2_motion_sensor_194,re_l_he_2,2023-11-19T12:44:09Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9973654747009% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-19_0025,,,,,present,,,re_l_he_2_motion_sensor_195,re_l_he_2,2023-11-19T12:52:41Z/2023-11-19T12:52:42Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9556362628937% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-19_0026,,,,,present,,,re_l_he_2_motion_sensor_195,re_l_he_2,2023-11-19T12:52:41Z/2023-11-19T12:52:42Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9972820281982% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-20_0004,,,,,present,,,re_l_he_2_motion_sensor_198,re_l_he_2,2023-11-20T08:14:05Z/2023-11-20T08:14:06Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait | tags: confidence_below_09,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,efk,,,classified by a human,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-20_0005,,,,,present,,,re_l_he_2_motion_sensor_198,re_l_he_2,2023-11-20T08:14:05Z/2023-11-20T08:14:06Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait | tags: quality_check_confidence_level,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,hb,,,classified by a human,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-20_0009,,,,,present,,,re_l_he_2_motion_sensor_200,re_l_he_2,2023-11-20T12:38:40Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9979615211487% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-20_0010,,,,,present,,,re_l_he_2_motion_sensor_200,re_l_he_2,2023-11-20T12:38:40Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.5644807815552% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-20_0011,,,,,present,,,re_l_he_2_motion_sensor_201,re_l_he_2,2023-11-20T14:26:04Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9999523162842% certainty,,Sorex spp.,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-20_0013,,,,,present,,,re_l_he_2_motion_sensor_202,re_l_he_2,2023-11-20T14:33:38Z/2023-11-20T14:33:39Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 100% certainty,,Sorex spp.,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-21_0002,,,,,present,,,re_l_he_2_motion_sensor_203,re_l_he_2,2023-11-21T10:45:08Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9993324279785% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-21_0003,,,,,present,,,re_l_he_2_motion_sensor_203,re_l_he_2,2023-11-21T10:45:08Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9882817268372% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-22_0002,,,,,present,,,re_l_he_2_motion_sensor_205,re_l_he_2,2023-11-22T00:53:16Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9997735023499% certainty,,Sorex spp.,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-22_0003,,,,,present,,,re_l_he_2_motion_sensor_205,re_l_he_2,2023-11-22T00:53:16Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9997735023499% certainty,,Sorex spp.,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-22_0004,,,,,present,,,re_l_he_2_motion_sensor_206,re_l_he_2,2023-11-22T09:37:24Z/2023-11-22T09:37:25Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 97.764128446579% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-22_0006,,,,,present,,,re_l_he_2_motion_sensor_207,re_l_he_2,2023-11-22T10:08:20Z/2023-11-22T10:08:21Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9985694885254% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-22_0009,,,,,present,,,re_l_he_2_motion_sensor_208,re_l_he_2,2023-11-22T11:18:35Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9995708465576% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-22_0011,,,,,present,,,re_l_he_2_motion_sensor_209,re_l_he_2,2023-11-22T13:49:43Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait | tags: confidence_below_09,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,efk,,,classified by a human,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-22_0012,,,,,present,,,re_l_he_2_motion_sensor_209,re_l_he_2,2023-11-22T13:49:43Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait | tags: confidence_below_09,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,efk,,,classified by a human,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-22_0013,,,,,present,,,re_l_he_2_motion_sensor_210,re_l_he_2,2023-11-22T14:17:59Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.99920129776% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-22_0014,,,,,present,,,re_l_he_2_motion_sensor_210,re_l_he_2,2023-11-22T14:17:59Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 92.0713126659393% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-22_0015,,,,,present,,,re_l_he_2_motion_sensor_211,re_l_he_2,2023-11-22T14:40:13Z/2023-11-22T14:40:14Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9891757965088% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-22_0016,,,,,present,,,re_l_he_2_motion_sensor_211,re_l_he_2,2023-11-22T14:40:13Z/2023-11-22T14:40:14Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9927639961243% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-22_0017,,,,,present,,,re_l_he_2_motion_sensor_212,re_l_he_2,2023-11-22T19:12:05Z/2023-11-22T19:12:06Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 100% certainty,,Sorex spp.,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-22_0018,,,,,present,,,re_l_he_2_motion_sensor_212,re_l_he_2,2023-11-22T19:12:05Z/2023-11-22T19:12:06Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait | tags: confidence_below_09,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,efk,,,classified by a human,,Sorex spp.,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-22_0019,,,,,present,,,re_l_he_2_motion_sensor_213,re_l_he_2,2023-11-22T19:16:10Z/2023-11-22T19:16:11Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9948620796204% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-22_0020,,,,,present,,,re_l_he_2_motion_sensor_213,re_l_he_2,2023-11-22T19:16:10Z/2023-11-22T19:16:11Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9959349632263% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-23_0002,,,,,present,,,re_l_he_2_motion_sensor_214,re_l_he_2,2023-11-23T06:34:59Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9999046325684% certainty,,Sorex spp.,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-23_0004,,,,,present,,,re_l_he_2_motion_sensor_215,re_l_he_2,2023-11-23T07:35:04Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait | tags: confidence_below_09,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,efk,,,classified by a human,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-23_0005,,,,,present,,,re_l_he_2_motion_sensor_215,re_l_he_2,2023-11-23T07:35:04Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 96.4763939380646% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-23_0007,,,,,present,,,re_l_he_2_motion_sensor_216,re_l_he_2,2023-11-23T12:35:00Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9971032142639% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-23_0009,,,,,present,,,re_l_he_2_motion_sensor_217,re_l_he_2,2023-11-23T13:22:56Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9989986419678% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-24_0003,,,,,present,,,re_l_he_2_motion_sensor_218,re_l_he_2,2023-11-24T00:57:06Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.0206897258759% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-24_0004,,,,,present,,,re_l_he_2_motion_sensor_219,re_l_he_2,2023-11-24T01:25:17Z/2023-11-24T01:25:18Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 95.9019839763641% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_he_2_2023-11-24_0005,,,,,present,,,re_l_he_2_motion_sensor_219,re_l_he_2,2023-11-24T01:25:17Z/2023-11-24T01:25:18Z,heath,camera trap,2023-08-09T14:26:09Z/2024-08-14T13:12:53Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1822880189866,14.2465019691736,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 96.8040585517883% certainty,,Cricetidae,Animalia
