occurrenceID,identifier,dc:type,comments,dcterms:rights,CreateDate,captureDevice,resourceCreationTechnique,accessURI,dc:format,serviceExpectation
re_l_sn_3_2024-08-04_0018_1,re_l_sn_3_2024-08-04_0018.JPG,StillImage,,CC-BY4.0,2024-08-04T08:26:11Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_3/2024/re_l_sn_3_2024-08-04_0018.JPG,image/jpeg,authenticate
re_l_sn_3_2024-08-04_0032_1,re_l_sn_3_2024-08-04_0032.JPG,StillImage,,CC-BY4.0,2024-08-04T17:37:42Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_3/2024/re_l_sn_3_2024-08-04_0032.JPG,image/jpeg,authenticate
re_l_sn_4_2023-09-04_0006_1,re_l_sn_4_2023-09-04_0006.JPG,StillImage,,CC-BY4.0,2023-09-04T04:28:09Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2023-09-04_0006.JPG,image/jpeg,authenticate
re_l_sn_4_2023-09-04_0046_1,re_l_sn_4_2023-09-04_0046.JPG,StillImage,,CC-BY4.0,2023-09-04T08:57:13Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2023-09-04_0046.JPG,image/jpeg,authenticate
re_l_sn_4_2023-10-15_0001_1,re_l_sn_4_2023-10-15_0001.JPG,StillImage,,CC-BY4.0,2023-10-14T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2023-10-15_0001.JPG,image/jpeg,authenticate
re_l_sn_4_2023-12-24_0002_1,re_l_sn_4_2023-12-24_0002.JPG,StillImage,,CC-BY4.0,2023-12-24T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2023-12-24_0002.JPG,image/jpeg,authenticate
re_l_sn_4_2024-01-31_0002_1,re_l_sn_4_2024-01-31_0002.JPG,StillImage,,CC-BY4.0,2024-01-31T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2024-01-31_0002.JPG,image/jpeg,authenticate
re_l_sn_4_2024-04-01_0002_1,re_l_sn_4_2024-04-01_0002.JPG,StillImage,,CC-BY4.0,2024-04-01T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2024-04-01_0002.JPG,image/jpeg,authenticate
re_l_sn_4_2024-05-18_0002_1,re_l_sn_4_2024-05-18_0002.JPG,StillImage,,CC-BY4.0,2024-05-18T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2024-05-18_0002.JPG,image/jpeg,authenticate
re_l_sn_4_2024-06-04_0001_1,re_l_sn_4_2024-06-04_0001.JPG,StillImage,,CC-BY4.0,2024-06-03T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2024-06-04_0001.JPG,image/jpeg,authenticate
re_l_sn_4_2024-07-09_0002_1,re_l_sn_4_2024-07-09_0002.JPG,StillImage,,CC-BY4.0,2024-07-09T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2024-07-09_0002.JPG,image/jpeg,authenticate
re_l_sn_4_2024-07-30_0003_1,re_l_sn_4_2024-07-30_0003.JPG,StillImage,,CC-BY4.0,2024-07-30T00:49:04Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2024-07-30_0003.JPG,image/jpeg,authenticate
re_l_sn_4_2024-07-30_0105_1,re_l_sn_4_2024-07-30_0105.JPG,StillImage,,CC-BY4.0,2024-07-30T11:16:45Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2024-07-30_0105.JPG,image/jpeg,authenticate
re_l_sn_4_2024-07-30_0111_1,re_l_sn_4_2024-07-30_0111.JPG,StillImage,,CC-BY4.0,2024-07-30T11:43:44Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2024-07-30_0111.JPG,image/jpeg,authenticate
re_l_sn_4_2024-07-30_0140_1,re_l_sn_4_2024-07-30_0140.JPG,StillImage,,CC-BY4.0,2024-07-30T14:58:18Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2024-07-30_0140.JPG,image/jpeg,authenticate
re_l_sn_4_2024-07-31_0019_1,re_l_sn_4_2024-07-31_0019.JPG,StillImage,,CC-BY4.0,2024-07-31T09:37:10Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2024-07-31_0019.JPG,image/jpeg,authenticate
re_l_sn_4_2024-07-31_0031_1,re_l_sn_4_2024-07-31_0031.JPG,StillImage,,CC-BY4.0,2024-07-31T13:36:41Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2024-07-31_0031.JPG,image/jpeg,authenticate
re_l_sn_4_2024-08-04_0018_1,re_l_sn_4_2024-08-04_0018.JPG,StillImage,,CC-BY4.0,2024-08-04T15:23:03Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_4/2024/re_l_sn_4_2024-08-04_0018.JPG,image/jpeg,authenticate
re_l_sn_5_2023-10-08_0002_1,re_l_sn_5_2023-10-08_0002.JPG,StillImage,,CC-BY4.0,2023-10-08T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_5/2024/re_l_sn_5_2023-10-08_0002.JPG,image/jpeg,authenticate
re_l_sn_5_2023-10-26_0001_1,re_l_sn_5_2023-10-26_0001.JPG,StillImage,,CC-BY4.0,2023-10-25T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_5/2024/re_l_sn_5_2023-10-26_0001.JPG,image/jpeg,authenticate
re_l_sn_5_2023-11-18_0001_1,re_l_sn_5_2023-11-18_0001.JPG,StillImage,,CC-BY4.0,2023-11-17T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_5/2024/re_l_sn_5_2023-11-18_0001.JPG,image/jpeg,authenticate
re_l_sn_5_2023-11-27_0002_1,re_l_sn_5_2023-11-27_0002.JPG,StillImage,,CC-BY4.0,2023-11-27T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_5/2024/re_l_sn_5_2023-11-27_0002.JPG,image/jpeg,authenticate
re_l_sn_5_2024-01-23_0001_1,re_l_sn_5_2024-01-23_0001.JPG,StillImage,,CC-BY4.0,2024-01-22T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_5/2024/re_l_sn_5_2024-01-23_0001.JPG,image/jpeg,authenticate
re_l_sn_5_2024-03-01_0001_1,re_l_sn_5_2024-03-01_0001.JPG,StillImage,,CC-BY4.0,2024-02-29T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_5/2024/re_l_sn_5_2024-03-01_0001.JPG,image/jpeg,authenticate
re_l_sn_5_2024-03-09_0001_1,re_l_sn_5_2024-03-09_0001.JPG,StillImage,,CC-BY4.0,2024-03-08T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_5/2024/re_l_sn_5_2024-03-09_0001.JPG,image/jpeg,authenticate
re_l_sn_5_2024-04-19_0001_1,re_l_sn_5_2024-04-19_0001.JPG,StillImage,,CC-BY4.0,2024-04-18T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_5/2024/re_l_sn_5_2024-04-19_0001.JPG,image/jpeg,authenticate
re_l_sn_5_2024-06-12_0001_1,re_l_sn_5_2024-06-12_0001.JPG,StillImage,,CC-BY4.0,2024-06-11T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_5/2024/re_l_sn_5_2024-06-12_0001.JPG,image/jpeg,authenticate
re_l_sn_6_2023-09-27_0001_1,re_l_sn_6_2023-09-27_0001.JPG,StillImage,,CC-BY4.0,2023-09-26T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2023-09-27_0001.JPG,image/jpeg,authenticate
re_l_sn_6_2023-09-29_0003_1,re_l_sn_6_2023-09-29_0003.JPG,StillImage,,CC-BY4.0,2023-09-29T19:52:47Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2023-09-29_0003.JPG,image/jpeg,authenticate
re_l_sn_6_2023-11-12_0002_1,re_l_sn_6_2023-11-12_0002.JPG,StillImage,,CC-BY4.0,2023-11-12T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2023-11-12_0002.JPG,image/jpeg,authenticate
re_l_sn_6_2023-12-08_0001_1,re_l_sn_6_2023-12-08_0001.JPG,StillImage,,CC-BY4.0,2023-12-07T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2023-12-08_0001.JPG,image/jpeg,authenticate
re_l_sn_6_2023-12-23_0031_1,re_l_sn_6_2023-12-23_0031.JPG,StillImage,,CC-BY4.0,2023-12-23T12:28:29Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2023-12-23_0031.JPG,image/jpeg,authenticate
re_l_sn_6_2023-12-26_0001_1,re_l_sn_6_2023-12-26_0001.JPG,StillImage,,CC-BY4.0,2023-12-25T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2023-12-26_0001.JPG,image/jpeg,authenticate
re_l_sn_6_2023-12-31_0010_1,re_l_sn_6_2023-12-31_0010.JPG,StillImage,,CC-BY4.0,2023-12-31T14:20:50Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2023-12-31_0010.JPG,image/jpeg,authenticate
re_l_sn_6_2024-01-03_0010_1,re_l_sn_6_2024-01-03_0010.JPG,StillImage,,CC-BY4.0,2024-01-03T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-01-03_0010.JPG,image/jpeg,authenticate
re_l_sn_6_2024-01-09_0004_1,re_l_sn_6_2024-01-09_0004.JPG,StillImage,,CC-BY4.0,2024-01-08T23:26:05Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-01-09_0004.JPG,image/jpeg,authenticate
re_l_sn_6_2024-01-27_0002_1,re_l_sn_6_2024-01-27_0002.JPG,StillImage,,CC-BY4.0,2024-01-27T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-01-27_0002.JPG,image/jpeg,authenticate
re_l_sn_6_2024-03-13_0002_1,re_l_sn_6_2024-03-13_0002.JPG,StillImage,,CC-BY4.0,2024-03-13T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-03-13_0002.JPG,image/jpeg,authenticate
re_l_sn_6_2024-03-20_0001_1,re_l_sn_6_2024-03-20_0001.JPG,StillImage,,CC-BY4.0,2024-03-19T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-03-20_0001.JPG,image/jpeg,authenticate
re_l_sn_6_2024-07-06_0001_1,re_l_sn_6_2024-07-06_0001.JPG,StillImage,,CC-BY4.0,2024-07-05T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-07-06_0001.JPG,image/jpeg,authenticate
re_l_sn_6_2024-07-12_0003_1,re_l_sn_6_2024-07-12_0003.JPG,StillImage,,CC-BY4.0,2024-07-11T23:11:21Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-07-12_0003.JPG,image/jpeg,authenticate
re_l_sn_6_2024-07-16_0005_1,re_l_sn_6_2024-07-16_0005.JPG,StillImage,,CC-BY4.0,2024-07-16T01:09:05Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-07-16_0005.JPG,image/jpeg,authenticate
re_l_sn_6_2024-07-18_0027_1,re_l_sn_6_2024-07-18_0027.JPG,StillImage,,CC-BY4.0,2024-07-18T18:31:56Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-07-18_0027.JPG,image/jpeg,authenticate
re_l_sn_6_2024-07-18_0031_1,re_l_sn_6_2024-07-18_0031.JPG,StillImage,,CC-BY4.0,2024-07-18T18:35:32Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-07-18_0031.JPG,image/jpeg,authenticate
re_l_sn_6_2024-07-19_0007_1,re_l_sn_6_2024-07-19_0007.JPG,StillImage,,CC-BY4.0,2024-07-19T00:09:47Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-07-19_0007.JPG,image/jpeg,authenticate
re_l_sn_6_2024-07-20_0018_1,re_l_sn_6_2024-07-20_0018.JPG,StillImage,,CC-BY4.0,2024-07-20T15:13:58Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-07-20_0018.JPG,image/jpeg,authenticate
re_l_sn_6_2024-07-23_0014_1,re_l_sn_6_2024-07-23_0014.JPG,StillImage,,CC-BY4.0,2024-07-23T02:26:56Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-07-23_0014.JPG,image/jpeg,authenticate
re_l_sn_6_2024-07-25_0004_1,re_l_sn_6_2024-07-25_0004.JPG,StillImage,,CC-BY4.0,2024-07-24T22:19:28Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-07-25_0004.JPG,image/jpeg,authenticate
re_l_sn_6_2024-08-07_0036_1,re_l_sn_6_2024-08-07_0036.JPG,StillImage,,CC-BY4.0,2024-08-07T04:31:16Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-08-07_0036.JPG,image/jpeg,authenticate
re_l_sn_6_2024-08-07_0063_1,re_l_sn_6_2024-08-07_0063.JPG,StillImage,,CC-BY4.0,2024-08-07T05:20:09Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-08-07_0063.JPG,image/jpeg,authenticate
re_l_sn_6_2024-08-09_0024_1,re_l_sn_6_2024-08-09_0024.JPG,StillImage,,CC-BY4.0,2024-08-09T07:33:59Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_sn_6/2024/re_l_sn_6_2024-08-09_0024.JPG,image/jpeg,authenticate
re_m_hu_1_2023-08-17_0002_1,re_m_hu_1_2023-08-17_0002.JPG,StillImage,,CC-BY4.0,2023-08-17T01:38:07Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2023-08-17_0002.JPG,image/jpeg,authenticate
re_m_hu_1_2023-08-19_0018_1,re_m_hu_1_2023-08-19_0018.JPG,StillImage,,CC-BY4.0,2023-08-19T14:43:38Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2023-08-19_0018.JPG,image/jpeg,authenticate
re_m_hu_1_2023-09-05_0003_1,re_m_hu_1_2023-09-05_0003.JPG,StillImage,,CC-BY4.0,2023-09-05T19:00:20Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2023-09-05_0003.JPG,image/jpeg,authenticate
re_m_hu_1_2023-09-22_0015_1,re_m_hu_1_2023-09-22_0015.JPG,StillImage,,CC-BY4.0,2023-09-22T12:49:17Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2023-09-22_0015.JPG,image/jpeg,authenticate
re_m_hu_1_2023-10-02_0002_1,re_m_hu_1_2023-10-02_0002.JPG,StillImage,,CC-BY4.0,2023-10-02T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2023-10-02_0002.JPG,image/jpeg,authenticate
re_m_hu_1_2023-10-09_0002_1,re_m_hu_1_2023-10-09_0002.JPG,StillImage,,CC-BY4.0,2023-10-09T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2023-10-09_0002.JPG,image/jpeg,authenticate
re_m_hu_1_2023-10-28_0002_1,re_m_hu_1_2023-10-28_0002.JPG,StillImage,,CC-BY4.0,2023-10-28T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2023-10-28_0002.JPG,image/jpeg,authenticate
re_m_hu_1_2023-11-24_0001_1,re_m_hu_1_2023-11-24_0001.JPG,StillImage,,CC-BY4.0,2023-11-23T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2023-11-24_0001.JPG,image/jpeg,authenticate
re_m_hu_1_2023-12-21_0001_1,re_m_hu_1_2023-12-21_0001.JPG,StillImage,,CC-BY4.0,2023-12-20T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2023-12-21_0001.JPG,image/jpeg,authenticate
re_m_hu_1_2023-12-22_0001_1,re_m_hu_1_2023-12-22_0001.JPG,StillImage,,CC-BY4.0,2023-12-21T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2023-12-22_0001.JPG,image/jpeg,authenticate
re_m_hu_1_2024-03-25_0002_1,re_m_hu_1_2024-03-25_0002.JPG,StillImage,,CC-BY4.0,2024-03-25T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2024-03-25_0002.JPG,image/jpeg,authenticate
re_m_hu_1_2024-05-13_0012_1,re_m_hu_1_2024-05-13_0012.JPG,StillImage,,CC-BY4.0,2024-05-13T02:02:27Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2024-05-13_0012.JPG,image/jpeg,authenticate
re_m_hu_1_2024-05-13_0017_1,re_m_hu_1_2024-05-13_0017.JPG,StillImage,,CC-BY4.0,2024-05-13T05:42:20Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2024-05-13_0017.JPG,image/jpeg,authenticate
re_m_hu_1_2024-05-13_0053_1,re_m_hu_1_2024-05-13_0053.JPG,StillImage,,CC-BY4.0,2024-05-13T20:12:31Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2024-05-13_0053.JPG,image/jpeg,authenticate
re_m_hu_1_2024-05-30_0003_1,re_m_hu_1_2024-05-30_0003.JPG,StillImage,,CC-BY4.0,2024-05-30T00:23:02Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2024-05-30_0003.JPG,image/jpeg,authenticate
re_m_hu_1_2024-05-30_0018_1,re_m_hu_1_2024-05-30_0018.JPG,StillImage,,CC-BY4.0,2024-05-30T11:28:20Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2024-05-30_0018.JPG,image/jpeg,authenticate
re_m_hu_1_2024-06-05_0036_1,re_m_hu_1_2024-06-05_0036.JPG,StillImage,,CC-BY4.0,2024-06-05T16:18:22Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2024-06-05_0036.JPG,image/jpeg,authenticate
re_m_hu_1_2024-06-10_0002_1,re_m_hu_1_2024-06-10_0002.JPG,StillImage,,CC-BY4.0,2024-06-10T09:10:50Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2024-06-10_0002.JPG,image/jpeg,authenticate
re_m_hu_1_2024-06-12_0005_1,re_m_hu_1_2024-06-12_0005.JPG,StillImage,,CC-BY4.0,2024-06-12T09:49:28Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2024-06-12_0005.JPG,image/jpeg,authenticate
re_m_hu_1_2024-07-26_0001_1,re_m_hu_1_2024-07-26_0001.JPG,StillImage,,CC-BY4.0,2024-07-25T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2024-07-26_0001.JPG,image/jpeg,authenticate
re_m_hu_1_2024-08-14_0027_1,re_m_hu_1_2024-08-14_0027.JPG,StillImage,,CC-BY4.0,2024-08-14T16:14:49Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_1/2024/re_m_hu_1_2024-08-14_0027.JPG,image/jpeg,authenticate
re_m_hu_2_2023-09-25_0015_1,re_m_hu_2_2023-09-25_0015.JPG,StillImage,,CC-BY4.0,2023-09-25T13:16:48Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_2/2024/re_m_hu_2_2023-09-25_0015.JPG,image/jpeg,authenticate
re_m_hu_2_2023-10-11_0003_1,re_m_hu_2_2023-10-11_0003.JPG,StillImage,,CC-BY4.0,2023-10-11T00:23:32Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_2/2024/re_m_hu_2_2023-10-11_0003.JPG,image/jpeg,authenticate
re_m_hu_2_2023-11-07_0002_1,re_m_hu_2_2023-11-07_0002.JPG,StillImage,,CC-BY4.0,2023-11-07T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_2/2024/re_m_hu_2_2023-11-07_0002.JPG,image/jpeg,authenticate
re_m_hu_2_2023-11-26_0002_1,re_m_hu_2_2023-11-26_0002.JPG,StillImage,,CC-BY4.0,2023-11-26T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_2/2024/re_m_hu_2_2023-11-26_0002.JPG,image/jpeg,authenticate
re_m_hu_2_2024-01-21_0002_1,re_m_hu_2_2024-01-21_0002.JPG,StillImage,,CC-BY4.0,2024-01-21T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_2/2024/re_m_hu_2_2024-01-21_0002.JPG,image/jpeg,authenticate
re_m_hu_2_2024-02-14_0002_1,re_m_hu_2_2024-02-14_0002.JPG,StillImage,,CC-BY4.0,2024-02-14T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_2/2024/re_m_hu_2_2024-02-14_0002.JPG,image/jpeg,authenticate
re_m_hu_2_2024-02-27_0001_1,re_m_hu_2_2024-02-27_0001.JPG,StillImage,,CC-BY4.0,2024-02-26T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_2/2024/re_m_hu_2_2024-02-27_0001.JPG,image/jpeg,authenticate
re_m_hu_2_2024-03-05_0001_1,re_m_hu_2_2024-03-05_0001.JPG,StillImage,,CC-BY4.0,2024-03-04T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_2/2024/re_m_hu_2_2024-03-05_0001.JPG,image/jpeg,authenticate
re_m_hu_2_2024-03-27_0001_1,re_m_hu_2_2024-03-27_0001.JPG,StillImage,,CC-BY4.0,2024-03-26T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_2/2024/re_m_hu_2_2024-03-27_0001.JPG,image/jpeg,authenticate
re_m_hu_2_2024-04-12_0003_1,re_m_hu_2_2024-04-12_0003.JPG,StillImage,,CC-BY4.0,2024-04-12T10:41:00Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_2/2024/re_m_hu_2_2024-04-12_0003.JPG,image/jpeg,authenticate
re_m_hu_2_2024-05-15_0001_1,re_m_hu_2_2024-05-15_0001.JPG,StillImage,,CC-BY4.0,2024-05-14T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_2/2024/re_m_hu_2_2024-05-15_0001.JPG,image/jpeg,authenticate
re_m_hu_2_2024-05-24_0018_1,re_m_hu_2_2024-05-24_0018.JPG,StillImage,,CC-BY4.0,2024-05-24T14:11:17Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_2/2024/re_m_hu_2_2024-05-24_0018.JPG,image/jpeg,authenticate
re_m_hu_2_2024-05-25_0003_1,re_m_hu_2_2024-05-25_0003.JPG,StillImage,,CC-BY4.0,2024-05-25T02:00:15Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_2/2024/re_m_hu_2_2024-05-25_0003.JPG,image/jpeg,authenticate
re_m_hu_2_2024-05-28_0002_1,re_m_hu_2_2024-05-28_0002.JPG,StillImage,,CC-BY4.0,2024-05-28T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_2/2024/re_m_hu_2_2024-05-28_0002.JPG,image/jpeg,authenticate
re_m_hu_3_2023-08-26_0002_1,re_m_hu_3_2023-08-26_0002.JPG,StillImage,,CC-BY4.0,2023-08-26T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_3/2024/re_m_hu_3_2023-08-26_0002.JPG,image/jpeg,authenticate
re_m_hu_3_2023-09-05_0001_1,re_m_hu_3_2023-09-05_0001.JPG,StillImage,,CC-BY4.0,2023-09-04T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_3/2024/re_m_hu_3_2023-09-05_0001.JPG,image/jpeg,authenticate
re_m_hu_3_2023-10-11_0002_1,re_m_hu_3_2023-10-11_0002.JPG,StillImage,,CC-BY4.0,2023-10-11T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_3/2024/re_m_hu_3_2023-10-11_0002.JPG,image/jpeg,authenticate
re_m_hu_3_2024-01-20_0002_1,re_m_hu_3_2024-01-20_0002.JPG,StillImage,,CC-BY4.0,2024-01-20T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_3/2024/re_m_hu_3_2024-01-20_0002.JPG,image/jpeg,authenticate
re_m_hu_3_2024-03-19_0002_1,re_m_hu_3_2024-03-19_0002.JPG,StillImage,,CC-BY4.0,2024-03-19T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_3/2024/re_m_hu_3_2024-03-19_0002.JPG,image/jpeg,authenticate
re_m_hu_3_2024-06-16_0001_1,re_m_hu_3_2024-06-16_0001.JPG,StillImage,,CC-BY4.0,2024-06-15T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_3/2024/re_m_hu_3_2024-06-16_0001.JPG,image/jpeg,authenticate
re_m_hu_3_2024-06-29_0002_1,re_m_hu_3_2024-06-29_0002.JPG,StillImage,,CC-BY4.0,2024-06-29T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_3/2024/re_m_hu_3_2024-06-29_0002.JPG,image/jpeg,authenticate
re_m_hu_3_2024-07-07_0002_1,re_m_hu_3_2024-07-07_0002.JPG,StillImage,,CC-BY4.0,2024-07-07T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_3/2024/re_m_hu_3_2024-07-07_0002.JPG,image/jpeg,authenticate
re_m_hu_3_2024-07-11_0025_1,re_m_hu_3_2024-07-11_0025.JPG,StillImage,,CC-BY4.0,2024-07-11T07:31:04Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_3/2024/re_m_hu_3_2024-07-11_0025.JPG,image/jpeg,authenticate
